Date,GAS,Vol.GAS,PETROLIO,RAME,Vol.RAME,ORO,Vol.ORO,NASDAQ,Vol.NASDAQ,S&P500,DJI,Vol.DJI,USDCHF,USDJPY,USDEUR,USDGBP,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,30 Yr,VIX,DollarIndex,Vol.DollarIndex,CPI_MoM,CPI_YoY,ChangeInPrivateInventories,DurableGoods,Equipment,Exports,ExportsGoods,ExportsServices,Federal,FixedInvestment,GDP,Goods,GovernmentConsumptionExpendituresAndGrossInvestment,GrossPrivateDomesticInvestment,Imports,ImportsGoods,ImportsServices,IntellectualPropertyProducts,NationalDefense,NetExportsOfGoodsAndServices,NonDefense,NondurableGoods,NonResidentials,PersonalConsumptionExpenditures,Residential,Services,StateAndLocal,Structures,UR,CCI
1990-06-19,1.536,100.0,15.65,1.116,10.0,351.8,14960.0,460.5,142980000.0,358.5,2893.56,16490.0,1.4102,153.53,0.7956,0.5822,8.0,8.07,8.15,8.41,8.45,8.47,8.55,8.51,8.48,15.23,91.81,140.0,0.6,4.7,-1.24,21.351,15.226,19.497,16.732,2.765,26.424,35.744,245.968,98.248,40.138,34.505,8.203,6.292,1.911,1.998,21.105,11.294,5.319,76.897,25.171,160.031,10.573,61.783,13.714,7.947,5.2,100.3335
1990-06-20,1.51,230.0,15.3,1.0885,10.0,353.1,31750.0,460.799988,148090000.0,359.1,2895.3,15350.0,1.4125,153.95,0.7995,0.5813,8.03,8.07,8.16,8.43,8.46,8.51,8.59,8.55,8.52,15.27,92.67,5010.0,0.6,4.7,-1.24,21.351,15.226,19.497,16.732,2.765,26.424,35.744,245.968,98.248,40.138,34.505,8.203,6.292,1.911,1.998,21.105,11.294,5.319,76.897,25.171,160.031,10.573,61.783,13.714,7.947,5.2,100.3335
1990-06-21,1.528,230.0,16.94,1.1,10.0,353.1,13630.0,461.299988,144290000.0,360.5,2901.73,16540.0,1.4145,154.8,0.7976,0.5795,8.03,8.08,8.14,8.41,8.44,8.48,8.57,8.52,8.5,14.72,92.73,410.0,0.6,4.7,-1.24,21.351,15.226,19.497,16.732,2.765,26.424,35.744,245.968,98.248,40.138,34.505,8.203,6.292,1.911,1.998,21.105,11.294,5.319,76.897,25.171,160.031,10.573,61.783,13.714,7.947,5.2,100.3335
1990-06-22,1.522,160.0,17.46,1.105,10.0,352.8,14860.0,459.299988,167540000.0,355.4,2857.18,32380.000000000004,1.4117,154.85,0.7974,0.5783,8.04,8.05,8.12,8.4,8.43,8.46,8.55,8.51,8.49,19.36,92.59,530.0,0.6,4.7,-1.24,21.351,15.226,19.497,16.732,2.765,26.424,35.744,245.968,98.248,40.138,34.505,8.203,6.292,1.911,1.998,21.105,11.294,5.319,76.897,25.171,160.031,10.573,61.783,13.714,7.947,5.2,100.3335
1990-06-25,1.516,40.0,17.38,1.079,20.0,356.2,11420.0,455.600006,113560000.0,352.3,2845.05,17430.0,1.4105,155.37,0.7962,0.5775,8.05,8.09,8.19,8.45,8.48,8.53,8.62,8.58,8.56,17.06,92.74,690.0,0.6,4.7,-1.24,21.351,15.226,19.497,16.732,2.765,26.424,35.744,245.968,98.248,40.138,34.505,8.203,6.292,1.911,1.998,21.105,11.294,5.319,76.897,25.171,160.031,10.573,61.783,13.714,7.947,5.2,100.3335
1990-06-26,1.507,150.0,17.14,1.076,50.0,352.9,18370.0,455.399994,131620000.0,352.1,2842.33,17270.0,1.401,154.67,0.7964,0.5758,8.07,8.12,8.19,8.41,8.49,8.51,8.59,8.56,8.53,16.29,92.0,4059.9999999999995,0.6,4.7,-1.24,21.351,15.226,19.497,16.732,2.765,26.424,35.744,245.968,98.248,40.138,34.505,8.203,6.292,1.911,1.998,21.105,11.294,5.319,76.897,25.171,160.031,10.573,61.783,13.714,7.947,5.2,100.3335
1990-06-27,1.5,110.0,16.68,1.093,40.0,353.2,13050.0,456.899994,137450000.0,355.1,2862.13,26410.0,1.4103,154.48,0.7906,0.574,8.05,8.1,8.14,8.37,8.43,8.47,8.56,8.52,8.49,16.0,91.99,2460.0,0.6,4.7,-1.24,21.351,15.226,19.497,16.732,2.765,26.424,35.744,245.968,98.248,40.138,34.505,8.203,6.292,1.911,1.998,21.105,11.294,5.319,76.897,25.171,160.031,10.573,61.783,13.714,7.947,5.2,100.3335
1990-06-28,1.515,140.0,17.15,1.133,10270.0,358.3,450.0,460.399994,148820000.0,357.6,2878.71,15790.0,1.4195,153.15,0.7929,0.5751,8.0,8.03,8.07,8.31,8.37,8.41,8.51,8.47,8.45,16.18,92.18,2250.0,0.6,4.7,-1.24,21.351,15.226,19.497,16.732,2.765,26.424,35.744,245.968,98.248,40.138,34.505,8.203,6.292,1.911,1.998,21.105,11.294,5.319,76.897,25.171,160.031,10.573,61.783,13.714,7.947,5.2,100.3335
1990-06-29,1.519,80.0,17.07,1.14,9940.0,362.0,20.0,462.299988,158810000.0,358.0,2880.69,16149.999999999998,1.415,152.22,0.7921,0.5734,8.0,8.02,8.05,8.24,8.32,8.35,8.46,8.43,8.41,15.5,91.64,1800.0,0.6,4.7,-1.24,21.351,15.226,19.497,16.732,2.765,26.424,35.744,245.968,98.248,40.138,34.505,8.203,6.292,1.911,1.998,21.105,11.294,5.319,76.897,25.171,160.031,10.573,61.783,13.714,7.947,5.2,100.3335
1990-07-02,1.519,60.0,16.72,1.129,3510.0,362.9,10.0,462.0,114150000.0,359.5,2899.26,12300.0,1.395,150.81,0.7874,0.5686,8.0,8.03,8.06,8.25,8.32,8.35,8.46,8.43,8.41,16.26,90.98,2570.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-03,1.525,90.0,16.8,1.131,3080.0,366.1,0.0,461.799988,131020000.0,360.2,2911.63,13910.0,1.393,150.95,0.7864,0.565,7.96,8.0,8.01,8.2,8.28,8.32,8.44,8.4,8.4,16.11,90.86,1040.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-04,1.525,90.0,16.8,1.131,3080.0,366.1,0.0,461.799988,131020000.0,360.2,2911.63,13910.0,1.3903,149.83,0.7817,0.5598,7.96,8.0,8.01,8.2,8.28,8.32,8.44,8.4,8.4,16.11,90.86,1040.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-05,1.514,80.0,16.5,1.1605,5860.0,365.2,0.0,459.200012,97760000.0,355.7,2879.21,16320.0,1.399,150.55,0.783,0.5604,7.92,7.98,8.02,8.22,8.31,8.34,8.45,8.42,8.42,17.25,90.97,1980.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-06,1.498,110.0,16.47,1.182,5260.0,364.8,0.0,460.5,101400000.0,358.4,2904.95,15220.0,1.3985,151.65,0.7849,0.5593,8.01,8.08,8.14,8.32,8.41,8.44,8.56,8.51,8.51,16.41,90.93,870.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-09,1.493,180.0,16.58,1.1735,4780.0,361.8,0.0,461.700012,118500000.0,359.5,2914.11,13880.0,1.3965,151.15,0.7821,0.5531,8.06,8.14,8.19,8.39,8.46,8.49,8.6,8.57,8.55,16.66,90.78,3860.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-10,1.5,30.0,16.94,1.1675,4280.0,359.0,10.0,461.0,142270000.0,356.5,2890.84,15550.0,1.393,148.25,0.78,0.5501,8.07,8.17,8.21,8.4,8.48,8.5,8.61,8.57,8.56,16.92,89.99,2140.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-11,1.5,40.0,17.47,1.22,8280.0,357.5,10.0,463.899994,159030000.0,361.2,2932.67,18210.0,1.403,148.47,0.7827,0.5551,8.05,8.15,8.18,8.4,8.46,8.49,8.58,8.57,8.56,16.68,90.45,3350.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-12,1.502,70.0,18.46,1.2405,7340.0,361.4,30.0,467.200012,153700000.0,365.4,2969.8,26480.0,1.388,147.35,0.7881,0.559,7.94,7.98,7.98,8.2,8.31,8.37,8.49,8.5,8.5,17.06,89.93,4059.9999999999995,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-13,1.5,160.0,18.36,1.2295,4110.0,367.6,0.0,468.399994,160590000.0,367.3,2980.2,29070.0,1.4035,148.18,0.7817,0.5541,7.85,7.91,7.89,8.13,8.25,8.32,8.43,8.45,8.46,17.09,90.48,1580.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-16,1.495,80.0,18.67,1.22,4600.0,366.4,40.0,469.600006,138070000.0,368.9,2999.75,19860.0,1.4185,148.13,0.7852,0.5545,7.86,7.91,7.89,8.15,8.26,8.31,8.43,8.44,8.46,16.75,90.74,1210.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-17,1.462,140.0,18.65,1.2,5090.0,364.9,10.0,464.5,167810000.0,367.5,2999.75,21210.0,1.4045,147.84,0.7837,0.5526,7.87,7.91,7.88,8.13,8.23,8.3,8.42,8.44,8.46,16.66,90.14,1420.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-18,1.45,90.0,18.55,1.193,3340.0,364.4,0.0,460.799988,158990000.0,364.2,2981.68,17950.0,1.416,147.78,0.7784,0.548,7.8,7.88,7.87,8.13,8.24,8.34,8.47,8.5,8.55,18.9,90.26,4640.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-19,1.445,100.0,18.99,1.179,4560.0,364.0,0.0,458.200012,182560000.0,365.3,2993.81,21190.0,1.4075,148.13,0.7806,0.5511,7.79,7.85,7.87,8.13,8.23,8.33,8.47,8.51,8.56,18.56,90.05,1040.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-20,1.426,70.0,19.61,1.198,4630.0,363.9,10.0,455.299988,174580000.0,361.6,2961.14,28090.0,1.401,148.6,0.7798,0.5511,7.79,7.84,7.84,8.08,8.18,8.28,8.43,8.48,8.54,15.63,90.12,330.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-23,1.46,110.0,20.5,1.191,6110.0,371.6,0.0,444.600006,168880000.0,355.3,2904.7,32549.999999999996,1.3815,148.12,0.7744,0.549,7.73,7.78,7.81,8.05,8.17,8.28,8.43,8.48,8.54,23.68,89.17,6480.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-24,1.44,100.0,20.56,1.204,4380.0,370.3,10.0,442.600006,160500000.0,355.8,2922.52,23010.0,1.378,148.78,0.7713,0.5483,7.78,7.82,7.88,8.12,8.25,8.35,8.48,8.53,8.59,21.79,89.22,1940.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-25,1.44,170.0,20.38,1.2165,5990.0,374.3,20.0,445.5,141600000.0,357.1,2930.94,19200.0,1.38,149.86,0.7706,0.5529,7.81,7.85,7.87,8.08,8.24,8.31,8.44,8.49,8.55,20.19,89.52,1430.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-26,1.435,90.0,20.3,1.229,6300.0,371.5,10.0,445.399994,136060000.0,355.9,2920.79,18360.0,1.3785,150.38,0.7702,0.552,7.83,7.86,7.9,8.08,8.24,8.31,8.45,8.49,8.54,20.26,89.52,1110.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-27,1.439,60.0,20.04,1.259,6920.0,369.9,80.0,442.600006,121800000.0,353.4,2898.51,19190.0,1.3615,149.0,0.7673,0.545,7.77,7.79,7.8,8.0,8.15,8.25,8.36,8.42,8.48,21.12,88.71,3920.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-30,1.43,60.0,20.21,1.2175,10.0,372.3,2210.0,439.399994,120440000.0,355.6,2917.33,18730.0,1.3605,147.9,0.7638,0.5421,7.74,7.74,7.75,7.93,8.05,8.14,8.28,8.34,8.4,21.16,88.33,640.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-07-31,1.411,80.0,20.69,1.226,40.0,374.6,1890.0,438.200012,135150000.0,356.1,2905.2,22130.0,1.3453,145.75,0.7555,0.5379,7.74,7.72,7.72,7.91,8.04,8.13,8.28,8.36,8.42,21.11,87.43,4160.0,0.5,4.8,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.5,99.84465
1990-08-01,1.402,30.0,21.54,1.266,30.0,377.8,1380.0,435.899994,128980000.0,355.5,2899.26,23770.0,1.354,147.22,0.7566,0.5397,7.67,7.65,7.63,7.85,7.96,8.06,8.2,8.29,8.36,21.64,87.68,1080.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-02,1.432,270.0,23.11,1.267,70.0,381.2,5610.0,428.899994,146540000.0,351.5,2864.6,45370.0,1.3525,149.25,0.7612,0.5431,7.68,7.67,7.7,7.9,8.03,8.15,8.3,8.41,8.46,20.43,88.05,2670.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-03,1.51,350.0,24.49,1.235,0.0,381.6,2600.0,417.5,203170000.0,344.9,2809.65,45360.0,1.3455,149.35,0.756,0.5386,7.52,7.55,7.56,7.79,7.98,8.11,8.32,8.43,8.55,28.74,88.11,1320.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-06,1.588,240.0,28.05,1.246,30.0,389.0,1820.0,400.0,174810000.0,334.4,2716.34,35240.0,1.3305,150.35,0.7478,0.5329,7.54,7.59,7.63,7.9,8.11,8.29,8.55,8.71,8.82,35.91,87.38,960.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-07,1.477,110.0,28.31,1.2545,40.0,389.1,9620.0,402.100006,165470000.0,334.8,2710.64,42830.0,1.338,150.87,0.7497,0.5326,7.61,7.73,7.75,8.04,8.19,8.41,8.65,8.78,8.86,32.75,87.6,1950.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-08,1.475,50.0,25.96,1.289,140.0,387.6,3030.0,407.700012,144850000.0,338.4,2734.9,28100.0,1.3385,149.8,0.7574,0.5357,7.62,7.69,7.73,8.02,8.19,8.43,8.65,8.77,8.87,28.27,87.87,1440.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-09,1.47,80.0,25.67,1.2905,60.0,390.1,1060.0,413.0,129930000.0,339.9,2758.91,19220.0,1.343,149.75,0.7566,0.5346,7.66,7.69,7.72,7.99,8.13,8.33,8.55,8.66,8.75,24.39,88.07,350.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-10,1.49,80.0,26.23,1.29,60.0,401.2,4860.0,408.0,112030000.0,335.5,2716.58,19510.0,1.3385,150.45,0.7574,0.5348,7.64,7.68,7.67,7.95,8.12,8.35,8.58,8.68,8.79,25.75,87.79,550.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-13,1.465,80.0,26.23,1.29,60.0,409.4,4860.0,408.299988,87640000.0,338.8,2746.78,17110.0,1.3161,150.4,0.7483,0.5302,7.66,7.7,7.65,7.94,8.08,8.36,8.59,8.71,8.83,25.74,87.27,550.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-14,1.448,190.0,26.42,1.2985,20.0,409.2,4720.0,410.299988,107490000.0,339.4,2747.77,18290.0,1.3035,148.8,0.7463,0.529,7.68,7.72,7.69,7.94,8.08,8.34,8.55,8.66,8.78,24.18,86.63,2860.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-15,1.428,250.0,26.46,1.306,10.0,406.5,3210.0,411.5,105240000.0,340.1,2748.27,16710.0,1.3055,147.6,0.7401,0.5245,7.7,7.73,7.68,7.94,8.08,8.33,8.54,8.64,8.76,23.31,86.53,4050.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-16,1.43,110.0,27.36,1.3015,80.0,412.8,2560.0,402.299988,114900000.0,332.4,2681.44,20320.0,1.29,147.22,0.7428,0.5269,7.73,7.83,7.81,8.09,8.23,8.45,8.65,8.76,8.91,27.16,86.03,1620.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-17,1.44,60.0,28.63,1.306,80.0,413.2,2460.0,393.5,146950000.0,327.8,2644.8,39370.0,1.2825,147.65,0.7384,0.5221,7.72,7.82,7.8,8.11,8.27,8.49,8.68,8.8,8.94,27.53,85.79,710.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-20,1.417,100.0,28.56,1.2945,10.0,413.8,1900.0,388.600006,115470000.0,328.5,2656.44,16960.0,1.2965,146.47,0.7421,0.5211,7.77,7.85,7.84,8.13,8.28,8.5,8.7,8.81,8.92,26.46,86.45,2080.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-21,1.42,110.0,28.41,1.298,40.0,411.0,4030.0000000000005,379.700012,166490000.0,321.9,2603.96,29340.0,1.2915,146.65,0.7417,0.5202,7.83,7.88,7.9,8.19,8.32,8.56,8.74,8.84,8.94,28.9,86.44,1400.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-22,1.428,120.0,31.22,1.2725,40.0,414.3,1130.0,374.799988,146100000.0,316.6,2560.15,25400.0,1.28,146.25,0.7411,0.5188,7.85,7.91,7.94,8.26,8.38,8.62,8.8,8.91,9.03,30.55,85.99,900.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-23,1.545,330.0,31.93,1.2785,60.0,415.3,2130.0,360.200012,202760000.0,307.1,2483.42,35430.0,1.2645,146.3,0.7383,0.5122,7.79,7.91,7.99,8.26,8.44,8.69,8.88,9.0,9.11,36.47,85.25,5390.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-24,1.525,100.0,30.91,1.2725,60.0,418.1,1510.0,367.299988,161080000.0,311.5,2532.92,28520.0,1.259,146.6,0.7393,0.5123,7.74,7.88,7.96,8.32,8.5,8.75,8.94,9.05,9.17,33.93,85.99,1030.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-27,1.502,50.0,26.91,1.2865,0.0,391.3,4430.0,381.299988,129400000.0,321.4,2611.63,22910.0,1.2744,144.16,0.7393,0.5123,7.78,7.89,7.89,8.21,8.34,8.61,8.8,8.9,9.02,29.63,85.43,2210.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-28,1.5,200.0,27.88,1.272,10.0,387.9,4350.0,382.899994,117800000.0,321.3,2614.85,16980.0,1.2865,143.7,0.7385,0.5132,7.73,7.87,7.94,8.23,8.42,8.67,8.85,8.94,9.07,29.12,85.58,1180.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-29,1.505,190.0,25.92,1.281,150.0,387.9,2440.0,381.799988,118070000.0,324.2,2632.43,17100.0,1.284,143.72,0.7402,0.5133,7.72,7.84,7.85,8.16,8.33,8.52,8.75,8.84,8.95,27.38,85.77,3550.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-30,1.537,110.0,26.77,1.265,150.0,393.7,32390.0,378.700012,106300000.0,318.7,2593.32,15480.0,1.2945,144.37,0.7453,0.5194,7.7,7.8,7.83,8.12,8.31,8.52,8.77,8.86,8.98,29.89,86.18,2660.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
1990-08-31,1.5,70.0,27.32,1.265,150.0,386.9,32390.0,381.200012,79850000.0,322.6,2614.36,12060.0,1.3087,143.75,0.7512,0.5289,7.63,7.74,7.76,8.07,8.26,8.5,8.77,8.86,8.99,29.9,86.85,1450.0,0.8,5.7,-2.917,21.77,15.044,19.433,16.792,2.641,25.038,37.827,249.585,100.419,39.361,34.911,7.663,5.828,1.835,2.037,19.985,11.77,5.053,78.649,25.361,163.543,12.466,63.124,14.324,8.28,5.7,99.0602
