"Date","Price","Open","High","Low","Vol.","Change %"
"05/19/1997","284.50","283.75","285.00","281.50","25.59K","0.00%"
"05/16/1997","284.50","281.00","285.75","280.50","32.67K","0.98%"
"05/15/1997","281.75","283.50","284.00","281.25","24.02K","-0.62%"
"05/14/1997","283.50","284.25","285.50","281.00","35.73K","-0.35%"
"05/13/1997","284.50","282.75","284.75","280.25","44.75K","0.53%"
"05/12/1997","283.00","288.50","289.50","282.75","29.47K","-1.74%"
"05/09/1997","288.00","284.50","288.50","284.50","26.44K","1.23%"
"05/08/1997","284.50","285.25","285.50","282.50","41.30K","-0.26%"
"05/07/1997","285.25","285.50","287.75","285.00","38.54K","-0.09%"
"05/06/1997","285.50","290.50","291.00","285.25","57.51K","-1.97%"
"05/05/1997","291.25","295.00","296.25","290.00","38.37K","-0.51%"
"05/02/1997","292.75","296.25","299.00","292.50","35.14K","-1.35%"
"05/01/1997","296.75","293.50","298.50","292.25","38.57K","1.19%"
"04/30/1997","293.25","291.00","295.75","291.00","41.22K","0.77%"
"04/29/1997","291.00","290.50","293.50","290.00","41.08K","0.17%"
"04/28/1997","290.50","293.75","293.75","290.00","50.29K","-1.36%"
"04/25/1997","294.50","293.25","299.75","293.00","47.96K","0.26%"
"04/24/1997","293.75","299.00","299.25","292.75","58.89K","-1.84%"
"04/23/1997","299.25","302.00","302.75","299.00","24.64K","-0.91%"
"04/22/1997","302.00","300.25","302.50","298.50","25.26K","0.50%"
"04/21/1997","300.50","300.50","302.75","298.50","35.25K","0.08%"
"04/18/1997","300.25","298.00","301.00","296.75","28.46K","0.84%"
"04/17/1997","297.75","296.50","302.00","295.75","36.76K","0.17%"
"04/16/1997","297.25","303.75","304.50","296.75","45.34K","-2.22%"
"04/15/1997","304.00","306.00","306.00","300.00","22.22K","-0.73%"
"04/14/1997","306.25","308.00","310.00","304.50","25.17K","1.58%"
"04/11/1997","301.50","305.00","310.00","300.50","34.30K","-1.31%"
"04/10/1997","305.50","301.00","306.50","300.50","22.75K","1.75%"
"04/09/1997","300.25","302.00","302.50","297.25","25.08K","-0.74%"
"04/08/1997","302.50","303.50","305.25","302.00","15.40K","-0.17%"
"04/07/1997","303.00","296.00","304.00","295.50","19.99K","2.19%"
"04/04/1997","296.50","301.00","301.50","295.50","31.73K","-1.90%"
"04/03/1997","302.25","309.75","310.00","302.00","28.25K","-2.42%"
"04/02/1997","309.75","313.00","314.00","309.00","21.43K","-1.35%"
"04/01/1997","314.00","311.75","320.75","311.75","33.98K","1.21%"
"03/31/1997","310.25","308.00","311.50","305.00","25.08K","0.49%"
"03/27/1997","308.75","306.25","309.50","306.25","17.49K","0.57%"
"03/26/1997","307.00","304.00","307.25","303.50","15.83K","0.90%"
"03/25/1997","304.25","300.25","305.00","300.00","11.42K","1.42%"
"03/24/1997","300.00","300.00","300.50","297.25","13.06K","-0.33%"
"03/21/1997","301.00","303.00","303.25","299.50","15.37K","-1.15%"
"03/20/1997","304.50","302.50","309.75","302.00","29.98K","0.41%"
"03/19/1997","303.25","300.25","303.50","299.25","27.32K","0.75%"
"03/18/1997","301.00","306.00","306.00","300.00","40.68K","-1.87%"
"03/17/1997","306.75","305.00","308.00","301.25","45.73K","0.74%"
"03/14/1997","304.50","299.25","306.75","299.00","48.26K","2.10%"
"03/13/1997","298.25","292.50","299.00","292.00","53.05K","1.27%"
"03/12/1997","294.50","305.25","305.75","293.75","58.68K","-3.68%"
"03/11/1997","305.75","308.25","309.50","304.25","50.09K","-1.29%"
"03/10/1997","309.75","304.00","313.00","302.00","54.96K","1.89%"
"03/07/1997","304.00","304.50","308.25","299.25","66.66K","-0.16%"
"03/06/1997","304.50","298.25","305.25","296.25","54.52K","1.92%"
"03/05/1997","298.75","302.00","302.75","298.00","39.36K","-0.91%"
"03/04/1997","301.50","301.00","308.00","300.00","66.54K","0.08%"
"03/03/1997","301.25","295.50","301.75","295.25","43.33K","2.03%"
"02/28/1997","295.25","294.00","295.50","292.25","33.80K","0.00%"
"02/27/1997","295.25","291.75","297.75","291.50","47.09K","1.11%"
"02/26/1997","292.00","293.50","294.50","291.25","34.86K","-0.60%"
"02/25/1997","293.75","289.50","294.50","287.50","43.52K","1.38%"
"02/24/1997","289.75","292.00","293.75","289.50","40.08K","-1.02%"
"02/21/1997","292.75","288.25","293.00","287.00","43.66K","1.47%"
"02/20/1997","288.50","284.00","289.75","283.25","46.70K","1.50%"
"02/19/1997","284.25","283.00","290.25","281.50","68.16K","0.09%"
"02/18/1997","284.00","276.00","285.00","275.50","43.28K","3.74%"
"02/14/1997","273.75","273.25","276.00","273.00","17.93K","0.00%"
"02/13/1997","273.75","272.50","274.00","271.75","11.09K","0.37%"
"02/12/1997","272.75","271.00","273.00","270.25","12.62K","0.55%"
"02/11/1997","271.25","271.00","271.75","270.00","8.08K","0.09%"
"02/10/1997","271.00","269.75","271.25","269.50","8.50K","0.46%"
