"Date","Price","Open","High","Low","Vol.","Change %"
"02/11/1994","375.50","374.00","377.50","371.50","","0.54%"
"02/10/1994","373.50","376.50","377.25","372.75","","-0.60%"
"02/09/1994","375.75","367.00","376.00","366.75","","1.76%"
"02/08/1994","369.25","370.00","372.00","367.00","","-0.54%"
"02/07/1994","371.25","372.25","374.50","369.50","","-0.27%"
"02/04/1994","372.25","371.00","373.00","368.25","","0.27%"
"02/03/1994","371.25","375.00","376.50","371.00","","-0.93%"
"02/02/1994","374.75","370.25","375.50","366.25","","1.22%"
"02/01/1994","370.25","371.00","372.00","367.50","","-0.40%"
"01/31/1994","371.75","365.50","372.25","365.00","","2.06%"
